,cust_id,region,signup_date,total_invoices,max_invoice_amount,is_high_value
1882,C1882,,2026-02-26,1.0,123.39,False
1883,C1883,APAC,2026-02-27,,,
1884,C1884,EU,2026-02-28,1.0,7.33,False
1885,C1885,,2026-03-01,2.0,50.91,False
1886,C1886,EU,2026-03-02,2.0,170.54,False
1887,C1887,EU,2026-03-03,1.0,245.58,False
1888,C1888,,2026-03-04,,,
1889,C1889,APAC,2026-03-05,1.0,581.1,True
1890,C1890,EU,2026-03-06,,,
1891,C1891,,2026-03-07,1.0,66.97,False
1892,C1892,APAC,2026-03-08,,,
1893,C1893,EU,2026-03-09,1.0,287.75,True
1894,C1894,,2026-03-10,,,
1895,C1895,,2026-03-11,,,
1896,C1896,,2026-03-12,3.0,52.7,False
1897,C1897,EU,2026-03-13,1.0,75.86,False
1898,C1898,EU,2026-03-14,,,
1899,C1899,APAC,2026-03-15,,,
1900,C1900,,2026-03-16,,,
1901,C1901,EU,2026-03-17,,,
1902,C1902,APAC,2026-03-18,1.0,2.99,False
1903,C1903,EU,2027-11-11,,,
1904,C1904,,2026-03-20,3.0,247.15,True
1905,C1905,EU,2026-03-21,,,
1906,C1906,APAC,2026-03-22,,,
1907,C1907,EU,2026-03-23,,,
1908,C1908,EU,2026-03-24,1.0,70.3,False
1909,C1909,EU,2026-03-25,1.0,236.58,False
1910,C1910,EU,2026-03-26,1.0,2.94,False
1911,C1911,APAC,2026-03-27,,,
1912,C1912,APAC,2026-03-28,,,
1913,C1913,EU,2026-03-29,1.0,17.06,False
1914,C1914,,2026-03-30,2.0,123.06,False
1915,C1915,,2026-03-31,,,
1916,C1916,APAC,2026-04-01,1.0,183.16,False
1917,C1917,,2026-04-02,,,
1918,C1918,EU,2026-04-03,2.0,50.74,False
1919,C1919,,2027-11-11,2.0,180.38,False
1920,C1920,,2026-04-05,,,
1921,C1921,EU,2026-04-06,,,
1922,C1922,,2026-04-07,1.0,94.82,False
1923,C1923,EU,2026-04-08,1.0,5.99,False
1924,C1924,APAC,2026-04-09,1.0,10.85,False
1925,C1925,EU,2026-04-10,1.0,43.19,False
1926,C1926,,2026-04-11,,,
1927,C1927,,2026-04-12,,,
1928,C1928,,2026-04-13,1.0,198.57,False
1929,C1929,EU,2026-04-14,,,
1930,C1930,,2026-04-15,,,
1931,C1931,,2026-04-16,1.0,89.4,False
1932,C1932,,2026-04-17,,,
1933,C1933,,2026-04-18,,,
1934,C1934,,2026-04-19,2.0,352.03,True
1935,C1935,APAC,2026-04-20,1.0,7.21,False
1936,C1936,EU,2026-04-21,,,
1937,C1937,APAC,2026-04-22,1.0,228.51,True
1938,C1938,,2026-04-23,1.0,357.83,True
1939,C1939,EU,2026-04-24,,,
1940,C1940,EU,2026-04-25,,,
1941,C1941,EU,2026-04-26,,,
1942,C1942,APAC,2026-04-27,1.0,26.31,False
1943,C1943,,2026-04-28,1.0,14.38,False
1944,C1944,APAC,2026-04-29,,,
1945,C1945,,2026-04-30,1.0,126.76,False
1946,C1946,,2026-05-01,,,
1947,C1947,EU,2026-05-02,1.0,193.06,False
1948,C1948,EU,2026-05-03,,,
1949,C1949,,2027-11-11,,,
1950,C1950,EU,2026-05-05,,,
1951,C1951,EU,2026-05-06,,,
1952,C1952,,2026-05-07,,,
1953,C1953,,2026-05-08,2.0,183.34,False
1954,C1954,APAC,2026-05-09,1.0,144.32,False
1955,C1955,APAC,2026-05-10,0.0,,False
1956,C1956,,2026-05-11,1.0,13.46,False
1957,C1957,,2026-05-12,,,
1958,C1958,,2026-05-13,,,
1959,C1959,APAC,2026-05-14,,,
1960,C1960,EU,2027-11-11,,,
1961,C1961,,2026-05-16,,,
1962,C1962,APAC,2026-05-17,,,
1963,C1963,EU,2027-11-11,2.0,135.41,False
1964,C1964,,2026-05-19,,,
1965,C1965,,2026-05-20,1.0,245.29,False
1966,C1966,EU,2026-05-21,,,
1967,C1967,EU,2026-05-22,,,
1968,C1968,EU,2026-05-23,,,
1969,C1969,EU,2026-05-24,,,
1970,C1970,EU,2026-05-25,1.0,358.7,True
1971,C1971,APAC,2026-05-26,,,
1972,C1972,EU,2026-05-27,1.0,58.71,False
1973,C1973,,2026-05-28,1.0,43.67,False
1974,C1974,EU,2026-05-29,,,
1975,C1975,APAC,2026-05-30,,,
1976,C1976,EU,2026-05-31,2.0,299.81,True
1977,C1977,,2026-06-01,2.0,223.95,True
1978,C1978,APAC,2026-06-02,,,
1979,C1979,APAC,2026-06-03,1.0,170.35,False
1980,C1980,EU,2026-06-04,,,
1981,C1981,APAC,2026-06-05,,,
1982,C1982,,2026-06-06,1.0,44.76,False
1983,C1983,,2026-06-07,,,
1984,C1984,EU,2026-06-08,,,
1985,C1985,EU,2026-06-09,,,
1986,C1986,,2026-06-10,1.0,111.54,False
1987,C1987,,2026-06-11,,,
1988,C1988,,2026-06-12,1.0,59.91,False
1989,C1989,,2026-06-13,,,
1990,C1990,APAC,2026-06-14,1.0,50.15,False
1991,C1991,EU,2026-06-15,1.0,243.06,False
1992,C1992,,2026-06-16,2.0,188.12,False
1993,C1993,EU,2026-06-17,,,
1994,C1994,APAC,2026-06-18,,,
1995,C1995,,2026-06-19,,,
1996,C1996,APAC,2026-06-20,1.0,6.1,False
1997,C1997,EU,2026-06-21,,,
1998,C1998,EU,2026-06-22,1.0,279.04,True
1999,C1999,EU,2026-06-23,1.0,91.98,False
2000,C2000,EU,2026-06-24,,,
2001,C2001,EU,2026-06-25,,,
2002,C2002,APAC,2026-06-26,,,
2003,C2003,EU,2026-06-27,,,
2004,C2004,EU,2026-06-28,3.0,150.33,False
2005,C2005,APAC,2026-06-29,,,
2006,C2006,,2026-06-30,1.0,26.0,False
2007,C2007,APAC,2026-07-01,,,
2008,C2008,EU,2026-07-02,,,
2009,C2009,,2026-07-03,,,
2010,C2010,EU,2026-07-04,2.0,24.47,False
2011,C2011,EU,2026-07-05,,,
2012,C2012,APAC,2026-07-06,1.0,38.72,False
2013,C2013,EU,2026-07-07,,,
2014,C2014,,2026-07-08,,,
2015,C2015,,2026-07-09,1.0,166.22,False
2016,C2016,EU,2026-07-10,1.0,10.61,False
2017,C2017,APAC,2026-07-11,,,
2018,C2018,EU,2026-07-12,,,
2019,C2019,,2026-07-13,1.0,314.92,True
2020,C2020,APAC,2026-07-14,,,
2021,C2021,,2026-07-15,,,
2022,C2022,APAC,2026-07-16,1.0,11.36,False
2023,C2023,EU,2026-07-17,,,
2024,C2024,,2026-07-18,2.0,60.76,False
2025,C2025,EU,2026-07-19,1.0,85.37,False
2026,C2026,,2026-07-20,,,
2027,C2027,APAC,2026-07-21,,,
2028,C2028,EU,2026-07-22,,,
2029,C2029,,2026-07-23,0.0,,False
2030,C2030,EU,2026-07-24,1.0,47.3,False
2031,C2031,,2026-07-25,1.0,239.24,True
2032,C2032,,2026-07-26,,,
2033,C2033,APAC,2026-07-27,1.0,17.36,False
2034,C2034,,2026-07-28,,,
2035,C2035,EU,2026-07-29,1.0,19.27,False
2036,C2036,EU,2026-07-30,,,
2037,C2037,EU,2026-07-31,1.0,176.99,False
2038,C2038,EU,2026-08-01,1.0,3.04,False
2039,C2039,EU,2026-08-02,,,
2040,C2040,APAC,2026-08-03,1.0,165.1,False
2041,C2041,,2026-08-04,,,
2042,C2042,,2026-08-05,,,
2043,C2043,EU,2026-08-06,,,
2044,C2044,APAC,2026-08-07,1.0,108.25,False
2045,C2045,,2026-08-08,,,
2046,C2046,EU,2026-08-09,,,
2047,C2047,,2026-08-10,,,
2048,C2048,,2026-08-11,,,
2049,C2049,EU,2026-08-12,2.0,39.16,False
2050,C2050,,2026-08-13,1.0,260.58,False
2051,C2051,,2026-08-14,,,
2052,C2052,EU,2026-08-15,,,
2053,C2053,APAC,2026-08-16,,,
2054,C2054,APAC,2026-08-17,,,
2055,C2055,,2026-08-18,2.0,108.96,False
2056,C2056,,2026-08-19,3.0,260.76,True
2057,C2057,,2026-08-20,1.0,75.03,False
2058,C2058,,2026-08-21,2.0,72.7,False
2059,C2059,,2026-08-22,,,
2060,C2060,EU,2026-08-23,4.0,694.57,True
2061,C2061,,2027-11-11,1.0,141.82,False
2062,C2062,APAC,2026-08-25,1.0,208.92,True
2063,C2063,,2026-08-26,4.0,752.79,True
2064,C2064,EU,2026-08-27,1.0,428.21,True
2065,C2065,APAC,2026-08-28,,,
2066,C2066,EU,2026-08-29,,,
2067,C2067,EU,2026-08-30,,,
2068,C2068,EU,2026-08-31,1.0,88.35,False
2069,C2069,EU,2026-09-01,1.0,417.66,True
2070,C2070,APAC,2026-09-02,2.0,307.0,True
2071,C2071,,2026-09-03,,,
2072,C2072,EU,2026-09-04,2.0,234.9,True
2073,C2073,APAC,2026-09-05,1.0,222.52,True
2074,C2074,APAC,2026-09-06,1.0,308.89,True
2075,C2075,APAC,2026-09-07,,,
2076,C2076,EU,2026-09-08,1.0,71.63,False
2077,C2077,,2026-09-09,,,
2078,C2078,APAC,2026-09-10,,,
2079,C2079,APAC,2026-09-11,,,
2080,C2080,EU,2026-09-12,,,
2081,C2081,EU,2026-09-13,,,
2082,C2082,,2026-09-14,1.0,89.56,False
2083,C2083,APAC,2026-09-15,,,
2084,C2084,,2026-09-16,,,
2085,C2085,,2026-09-17,,,
2086,C2086,EU,2026-09-18,,,
2087,C2087,,2026-09-19,,,
2088,C2088,APAC,2026-09-20,1.0,220.72,True
2089,C2089,EU,2026-09-21,2.0,172.75,False
2090,C2090,APAC,2027-11-11,,,
2091,C2091,APAC,2026-09-23,1.0,99.93,False
2092,C2092,EU,2026-09-24,,,
2093,C2093,,2026-09-25,2.0,143.37,False
2094,C2094,EU,2026-09-26,1.0,178.36,False
2095,C2095,APAC,2026-09-27,,,
2096,C2096,,2026-09-28,,,
2097,C2097,,2026-09-29,1.0,27.11,False
2098,C2098,APAC,2026-09-30,1.0,75.68,False
2099,C2099,EU,2026-10-01,,,
2100,C2100,APAC,2026-10-02,1.0,130.84,False
2101,C2101,,2026-10-03,,,
2102,C2102,EU,2026-10-04,0.0,,False
2103,C2103,,2026-10-05,1.0,104.45,False
2104,C2104,APAC,2026-10-06,,,
2105,C2105,EU,2026-10-07,1.0,52.86,False
2106,C2106,APAC,2026-10-08,,,
2107,C2107,APAC,2027-11-11,,,
2108,C2108,EU,2026-10-10,,,
2109,C2109,APAC,2026-10-11,1.0,340.71,False
2110,C2110,EU,2026-10-12,,,
2111,C2111,EU,2026-10-13,,,
2112,C2112,EU,2026-10-14,,,
2113,C2113,APAC,2026-10-15,,,
2114,C2114,,2026-10-16,,,
2115,C2115,EU,2026-10-17,1.0,27.68,False
2116,C2116,,2026-10-18,,,
2117,C2117,,2026-10-19,,,
2118,C2118,EU,2026-10-20,1.0,196.7,False
2119,C2119,APAC,2026-10-21,,,
2120,C2120,APAC,2026-10-22,,,
2121,C2121,,2026-10-23,,,
2122,C2122,APAC,2026-10-24,1.0,43.64,False
2123,C2123,,2026-10-25,1.0,330.06,False
2124,C2124,APAC,2026-10-26,1.0,72.92,False
2125,C2125,,2026-10-27,1.0,1202.3,True
2126,C2126,,2026-10-28,2.0,277.2,True
2127,C2127,EU,2026-10-29,,,
2128,C2128,APAC,2026-10-30,1.0,2.89,False
2129,C2129,,2026-10-31,,,
2130,C2130,EU,2026-11-01,,,
2131,C2131,EU,2026-11-02,,,
2132,C2132,,2026-11-03,,,
2133,C2133,,2026-11-04,,,
2134,C2134,,2026-11-05,,,
2135,C2135,APAC,2027-11-11,,,
2136,C2136,EU,2026-11-07,,,
2137,C2137,,2026-11-08,,,
2138,C2138,EU,2026-11-09,1.0,156.03,False
2139,C2139,APAC,2026-11-10,,,
2140,C2140,APAC,2026-11-11,,,
2141,C2141,,2026-11-12,,,
2142,C2142,,2026-11-13,2.0,51.56,False
2143,C2143,EU,2026-11-14,1.0,80.26,False
2144,C2144,,2026-11-15,1.0,10.1,False
2145,C2145,APAC,2026-11-16,,,
2146,C2146,,2026-11-17,,,
2147,C2147,EU,2026-11-18,,,
2148,C2148,,2026-11-19,,,
2149,C2149,APAC,2026-11-20,,,
2150,C2150,EU,2026-11-21,,,
2151,C2151,EU,2026-11-22,,,
2152,C2152,,2026-11-23,,,
2153,C2153,APAC,2026-11-24,,,
2154,C2154,EU,2026-11-25,1.0,55.51,False
2155,C2155,EU,2026-11-26,1.0,257.69,False
2156,C2156,EU,2026-11-27,,,
2157,C2157,EU,2026-11-28,,,
2158,C2158,,2026-11-29,,,
2159,C2159,,2026-11-30,,,
2160,C2160,,2026-12-01,2.0,77.03,False
2161,C2161,,2026-12-02,,,
2162,C2162,EU,2026-12-03,,,
2163,C2163,APAC,2027-11-11,1.0,117.39,False
2164,C2164,,2026-12-05,1.0,23.12,False
2165,C2165,APAC,2026-12-06,,,
2166,C2166,,2026-12-07,,,
2167,C2167,EU,2026-12-08,,,
2168,C2168,,2027-11-11,,,
2169,C2169,EU,2026-12-10,,,
2170,C2170,,2026-12-11,1.0,76.28,False
2171,C2171,EU,2026-12-12,1.0,290.18,True
2172,C2172,EU,2026-12-13,1.0,283.15,True
2173,C2173,APAC,2026-12-14,,,
2174,C2174,EU,2026-12-15,,,
2175,C2175,APAC,2026-12-16,1.0,51.24,False
2176,C2176,EU,2026-12-17,,,
2177,C2177,,2026-12-18,,,
2178,C2178,,2026-12-19,,,
2179,C2179,,2026-12-20,1.0,41.83,False
2180,C2180,EU,2027-11-11,,,
2181,C2181,EU,2026-12-22,1.0,582.01,False
2182,C2182,EU,2026-12-23,1.0,17.56,False
2183,C2183,EU,2026-12-24,1.0,152.12,False
2184,C2184,,2026-12-25,,,
2185,C2185,APAC,2026-12-26,,,
2186,C2186,APAC,2026-12-27,1.0,303.91,True
2187,C2187,APAC,2026-12-28,1.0,270.09,True
2188,C2188,APAC,2026-12-29,2.0,136.22,False
2189,C2189,,2026-12-30,,,
2190,C2190,EU,2026-12-31,,,
2191,C2191,APAC,2027-01-01,,,
2192,C2192,,2027-01-02,,,
2193,C2193,,2027-01-03,,,
2194,C2194,EU,2027-01-04,3.0,204.48,True
2195,C2195,,2027-01-05,,,
2196,C2196,,2027-01-06,1.0,151.17,False
2197,C2197,APAC,2027-01-07,,,
2198,C2198,,2027-01-08,0.0,,False
2199,C2199,EU,2027-01-09,,,
2200,C2200,APAC,2027-01-10,1.0,202.95,True
2201,C2201,EU,2027-01-11,2.0,200.82,True
2202,C2202,,2027-01-12,,,
2203,C2203,EU,2027-01-13,2.0,126.63,False
2204,C2204,,2027-01-14,1.0,94.29,False
2205,C2205,APAC,2027-11-11,,,
2206,C2206,EU,2027-01-16,1.0,138.89,False
2207,C2207,APAC,2027-11-11,,,
2208,C2208,EU,2027-01-18,2.0,28.69,False
2209,C2209,APAC,2027-01-19,1.0,49.74,False
2210,C2210,APAC,2027-01-20,1.0,150.25,False
2211,C2211,APAC,2027-01-21,,,
2212,C2212,EU,2027-01-22,1.0,284.24,True
2213,C2213,APAC,2027-01-23,1.0,294.03,True
2214,C2214,,2027-01-24,,,
2215,C2215,EU,2027-01-25,2.0,468.06,True
2216,C2216,APAC,2027-01-26,,,
2217,C2217,EU,2027-01-27,,,
2218,C2218,APAC,2027-01-28,1.0,20.95,False
2219,C2219,EU,2027-01-29,,,
2220,C2220,,2027-01-30,1.0,11.05,False
2221,C2221,,2027-01-31,,,
2222,C2222,EU,2027-02-01,1.0,40.5,False
2223,C2223,EU,2027-02-02,,,
2224,C2224,EU,2027-02-03,,,
2225,C2225,,2027-02-04,,,
2226,C2226,EU,2027-02-05,,,
2227,C2227,,2027-02-06,1.0,143.53,False
2228,C2228,EU,2027-02-07,1.0,114.45,False
2229,C2229,EU,2027-02-08,,,
2230,C2230,,2027-02-09,,,
2231,C2231,EU,2027-02-10,1.0,419.27,True
2232,C2232,APAC,2027-02-11,,,
2233,C2233,APAC,2027-02-12,2.0,555.98,True
2234,C2234,,2027-02-13,,,
2235,C2235,,2027-02-14,,,
2236,C2236,APAC,2027-02-15,1.0,132.5,False
2237,C2237,EU,2027-02-16,,,
2238,C2238,EU,2027-02-17,,,
2239,C2239,EU,2027-02-18,,,
2240,C2240,APAC,2027-02-19,,,
2241,C2241,EU,2027-02-20,1.0,0.17,False
2242,C2242,,2027-02-21,,,
2243,C2243,APAC,2027-02-22,2.0,229.25,True
2244,C2244,APAC,2027-02-23,,,
2245,C2245,,2027-02-24,1.0,50.51,False
2246,C2246,EU,2027-02-25,1.0,74.25,False
2247,C2247,APAC,2027-02-26,,,
2248,C2248,,2027-02-27,1.0,113.95,False
2249,C2249,EU,2027-02-28,1.0,4.33,False
2250,C2250,EU,2027-03-01,,,
2251,C2251,APAC,2027-03-02,,,
2252,C2252,,2027-03-03,,,
2253,C2253,APAC,2027-03-04,,,
2254,C2254,APAC,2027-03-05,1.0,582.34,False
2255,C2255,,2027-03-06,,,
2256,C2256,,2027-03-07,1.0,63.56,False
2257,C2257,,2027-03-08,,,
2258,C2258,EU,2027-03-09,1.0,164.39,False
2259,C2259,,2027-03-10,,,
2260,C2260,APAC,2027-03-11,,,
2261,C2261,,2027-03-12,0.0,,False
2262,C2262,APAC,2027-03-13,,,
2263,C2263,,2027-03-14,1.0,33.27,False
2264,C2264,,2027-03-15,0.0,,False
2265,C2265,,2027-03-16,,,
2266,C2266,,2027-03-17,,,
2267,C2267,,2027-03-18,,,
2268,C2268,EU,2027-03-19,1.0,230.38,True
2269,C2269,,2027-03-20,1.0,73.65,False
2270,C2270,EU,2027-03-21,,,
2271,C2271,EU,2027-03-22,,,
2272,C2272,,2027-03-23,,,
2273,C2273,,2027-03-24,,,
2274,C2274,APAC,2027-03-25,1.0,26.21,False
2275,C2275,,2027-03-26,,,
2276,C2276,,2027-03-27,1.0,115.47,False
2277,C2277,,2027-03-28,,,
2278,C2278,,2027-03-29,,,
2279,C2279,EU,2027-03-30,,,
2280,C2280,EU,2027-11-11,2.0,45.39,False
2281,C2281,EU,2027-04-01,,,
2282,C2282,,2027-04-02,,,
2283,C2283,EU,2027-04-03,1.0,346.48,True
2284,C2284,EU,2027-04-04,,,
2285,C2285,EU,2027-04-05,,,
2286,C2286,APAC,2027-04-06,1.0,13.73,False
2287,C2287,EU,2027-04-07,1.0,29.81,False
2288,C2288,,2027-04-08,1.0,29.45,False
2289,C2289,EU,2027-04-09,,,
2290,C2290,,2027-04-10,,,
2291,C2291,EU,2027-04-11,3.0,138.64,False
2292,C2292,EU,2027-04-12,3.0,166.73,False
2293,C2293,,2027-04-13,1.0,53.84,False
2294,C2294,EU,2027-04-14,,,
2295,C2295,EU,2027-04-15,,,
2296,C2296,EU,2027-04-16,1.0,289.28,True
2297,C2297,EU,2027-04-17,2.0,205.52,True
2298,C2298,EU,2027-04-18,,,
2299,C2299,EU,2027-04-19,1.0,173.55,False
2300,C2300,APAC,2027-04-20,,,
2301,C2301,,2027-04-21,,,
2302,C2302,,2027-04-22,1.0,132.1,False
2303,C2303,EU,2027-04-23,2.0,394.06,True
2304,C2304,APAC,2027-04-24,1.0,411.6,True
2305,C2305,EU,2027-04-25,,,
2306,C2306,EU,2027-04-26,1.0,85.39,False
2307,C2307,,2027-04-27,1.0,429.63,True
2308,C2308,EU,2027-04-28,,,
2309,C2309,EU,2027-04-29,1.0,81.99,False
2310,C2310,,2027-04-30,1.0,194.53,False
2311,C2311,APAC,2027-05-01,2.0,61.31,False
2312,C2312,,2027-05-02,,,
2313,C2313,,2027-05-03,,,
2314,C2314,APAC,2027-05-04,,,
2315,C2315,EU,2027-05-05,,,
2316,C2316,EU,2027-05-06,1.0,9.46,False
2317,C2317,EU,2027-05-07,,,
2318,C2318,,2027-05-08,1.0,66.53,False
2319,C2319,,2027-05-09,,,
2320,C2320,APAC,2027-05-10,1.0,231.94,True
2321,C2321,,2027-05-11,,,
2322,C2322,,2027-05-12,1.0,485.62,True
2323,C2323,EU,2027-05-13,,,
2324,C2324,APAC,2027-05-14,1.0,113.66,False
2325,C2325,APAC,2027-05-15,,,
2326,C2326,APAC,2027-05-16,1.0,36.65,False
2327,C2327,EU,2027-05-17,,,
2328,C2328,,2027-05-18,,,
2329,C2329,EU,2027-05-19,,,
2330,C2330,EU,2027-05-20,,,
2331,C2331,EU,2027-11-11,1.0,14.1,False
2332,C2332,,2027-05-22,1.0,453.82,False
2333,C2333,,2027-11-11,1.0,70.89,False
2334,C2334,EU,2027-05-24,,,
2335,C2335,EU,2027-05-25,1.0,153.01,False
2336,C2336,,2027-05-26,1.0,194.53,False
2337,C2337,EU,2027-05-27,4.0,204.1,True
2338,C2338,EU,2027-05-28,,,
2339,C2339,,2027-05-29,,,
2340,C2340,APAC,2027-05-30,2.0,221.04,True
2341,C2341,EU,2027-05-31,1.0,96.41,False
2342,C2342,EU,2027-06-01,2.0,463.06,True
2343,C2343,EU,2027-11-11,2.0,326.56,True
2344,C2344,APAC,2027-06-03,2.0,138.55,False
2345,C2345,,2027-06-04,,,
2346,C2346,,2027-06-05,,,
2347,C2347,EU,2027-06-06,,,
2348,C2348,,2027-06-07,2.0,292.53,True
2349,C2349,EU,2027-06-08,,,
2350,C2350,,2027-06-09,1.0,238.22,False
2351,C2351,APAC,2027-06-10,,,
2352,C2352,,2027-06-11,1.0,99.84,False
2353,C2353,APAC,2027-06-12,,,
2354,C2354,,2027-06-13,,,
2355,C2355,EU,2027-06-14,3.0,336.98,False
2356,C2356,APAC,2027-11-11,,,
2357,C2357,EU,2027-06-16,1.0,201.02,True
2358,C2358,,2027-06-17,,,
2359,C2359,EU,2027-06-18,1.0,336.35,False
2360,C2360,EU,2027-06-19,,,
2361,C2361,,2027-06-20,,,
2362,C2362,EU,2027-06-21,,,
2363,C2363,,2027-06-22,1.0,164.26,False
2364,C2364,,2027-06-23,,,
2365,C2365,EU,2027-11-11,,,
2366,C2366,EU,2027-06-25,1.0,179.1,False
2367,C2367,,2027-06-26,1.0,2.81,False
2368,C2368,EU,2027-06-27,2.0,177.82,False
2369,C2369,,2027-06-28,1.0,672.12,True
2370,C2370,,2027-06-29,,,
2371,C2371,APAC,2027-06-30,,,
2372,C2372,,2027-07-01,1.0,276.73,True
2373,C2373,,2027-07-02,,,
2374,C2374,,2027-07-03,,,
2375,C2375,EU,2027-07-04,1.0,58.2,False
2376,C2376,EU,2027-07-05,,,
2377,C2377,APAC,2027-11-11,1.0,255.12,True
2378,C2378,,2027-07-07,,,
2379,C2379,APAC,2027-11-11,,,
2380,C2380,APAC,2027-07-09,,,
2381,C2381,APAC,2027-07-10,1.0,114.42,False
2382,C2382,APAC,2027-07-11,1.0,4.71,False
2383,C2383,,2027-07-12,,,
2384,C2384,EU,2027-07-13,,,
2385,C2385,,2027-07-14,,,
2386,C2386,EU,2027-07-15,,,
2387,C2387,,2027-07-16,1.0,43.64,False
2388,C2388,,2027-07-17,,,
2389,C2389,,2027-07-18,1.0,3.99,False
2390,C2390,EU,2027-07-19,2.0,48.77,False
2391,C2391,EU,2027-07-20,1.0,155.95,False
2392,C2392,,2027-07-21,,,
2393,C2393,EU,2027-07-22,,,
2394,C2394,APAC,2027-07-23,,,
2395,C2395,EU,2027-07-24,2.0,391.77,False
2396,C2396,EU,2027-07-25,,,
2397,C2397,EU,2027-07-26,3.0,187.0,False
2398,C2398,,2027-07-27,3.0,334.6,False
2399,C2399,,2027-07-28,,,
2400,C2400,EU,2027-11-11,,,
2401,C2401,EU,2027-07-30,1.0,28.66,False
2402,C2402,,2027-07-31,,,
2403,C2403,EU,2027-08-01,,,
2404,C2404,,2027-08-02,2.0,172.51,False
2405,C2405,,2027-08-03,,,
2406,C2406,EU,2027-08-04,1.0,84.6,False
2407,C2407,EU,2027-08-05,2.0,36.78,False
2408,C2408,APAC,2027-08-06,,,
2409,C2409,,2027-08-07,,,
2410,C2410,,2027-08-08,,,
2411,C2411,EU,2027-11-11,,,
2412,C2412,,2027-11-11,,,
2413,C2413,EU,2027-08-11,1.0,126.31,False
2414,C2414,,2027-08-12,,,
2415,C2415,APAC,2027-08-13,3.0,508.62,True
2416,C2416,EU,2027-08-14,1.0,104.81,False
2417,C2417,EU,2027-08-15,2.0,80.69,False
2418,C2418,EU,2027-08-16,,,
2419,C2419,EU,2027-08-17,1.0,511.47,True
2420,C2420,EU,2027-08-18,,,
2421,C2421,EU,2027-11-11,1.0,2.36,False
2422,C2422,APAC,2027-08-20,1.0,179.97,False
2423,C2423,,2027-08-21,1.0,284.78,True
2424,C2424,EU,2027-08-22,1.0,235.74,True
2425,C2425,APAC,2027-08-23,,,
2426,C2426,EU,2027-08-24,1.0,10.65,False
2427,C2427,APAC,2027-08-25,1.0,34.2,False
2428,C2428,EU,2027-08-26,,,
2429,C2429,APAC,2027-08-27,1.0,7.51,False
2430,C2430,,2027-08-28,1.0,84.37,False
2431,C2431,APAC,2027-08-29,,,
2432,C2432,APAC,2027-08-30,1.0,133.19,False
2433,C2433,EU,2027-08-31,2.0,170.79,False
2434,C2434,APAC,2027-09-01,,,
2435,C2435,EU,2027-09-02,,,
2436,C2436,EU,2027-09-03,,,
2437,C2437,EU,2027-09-04,,,
2438,C2438,,2027-09-05,1.0,207.79,True
2439,C2439,EU,2027-09-06,,,
2440,C2440,,2027-09-07,,,
2441,C2441,,2027-09-08,,,
2442,C2442,APAC,2027-09-09,,,
2443,C2443,APAC,2027-09-10,,,
2444,C2444,,2027-09-11,,,
2445,C2445,EU,2027-09-12,,,
2446,C2446,EU,2027-09-13,1.0,9.76,False
2447,C2447,EU,2027-09-14,1.0,60.12,False
2448,C2448,EU,2027-09-15,,,
2449,C2449,EU,2027-09-16,1.0,27.6,False
2450,C2450,EU,2027-09-17,,,
2451,C2451,APAC,2027-09-18,1.0,93.4,False
2452,C2452,,2027-09-19,1.0,10.55,False
2453,C2453,EU,2027-09-20,1.0,166.75,False
2454,C2454,,2027-09-21,,,
2455,C2455,EU,2027-09-22,1.0,282.34,True
2456,C2456,,2027-11-11,1.0,36.02,False
2457,C2457,,2027-09-24,,,
2458,C2458,,2027-09-25,,,
2459,C2459,,2027-09-26,1.0,367.66,True
2460,C2460,APAC,2027-09-27,2.0,143.54,False
2461,C2461,APAC,2027-09-28,1.0,92.55,False
2462,C2462,,2027-09-29,,,
2463,C2463,,2027-09-30,,,
2464,C2464,,2027-10-01,,,
2465,C2465,EU,2027-10-02,,,
2466,C2466,EU,2027-10-03,0.0,,False
2467,C2467,EU,2027-10-04,,,
2468,C2468,,2027-10-05,1.0,200.65,False
2469,C2469,,2027-10-06,1.0,143.85,False
2470,C2470,EU,2027-10-07,1.0,84.7,False
2471,C2471,APAC,2027-10-08,1.0,252.54,True
2472,C2472,APAC,2027-10-09,,,
2473,C2473,,2027-10-10,2.0,240.07,True
2474,C2474,,2027-10-11,1.0,812.16,True
2475,C2475,APAC,2027-10-12,1.0,144.2,False
2476,C2476,EU,2027-10-13,1.0,120.11,False
2477,C2477,APAC,2027-10-14,1.0,53.36,False
2478,C2478,EU,2027-10-15,1.0,300.54,True
2479,C2479,APAC,2027-10-16,1.0,321.26,True
2480,C2480,EU,2027-10-17,,,
2481,C2481,APAC,2027-10-18,,,
2482,C2482,APAC,2027-10-19,,,
2483,C2483,EU,2027-10-20,,,
2484,C2484,,2027-10-21,,,
2485,C2485,APAC,2027-10-22,,,
2486,C2486,,2027-10-23,2.0,822.54,False
2487,C2487,APAC,2027-10-24,1.0,331.04,True
2488,C2488,,2027-10-25,,,
2489,C2489,EU,2027-10-26,1.0,135.07,False
2490,C2490,EU,2027-10-27,2.0,196.13,False
2491,C2491,EU,2027-10-28,1.0,256.82,True
2492,C2492,APAC,2027-10-29,1.0,26.03,False
2493,C2493,EU,2027-10-30,2.0,341.55,True
2494,C2494,,2027-10-31,,,
2495,C2495,,2027-11-01,,,
2496,C2496,,2027-11-02,,,
2497,C2497,APAC,2027-11-03,,,
