user_id,event_date_month,monthly_avg_duration,user_global_avg_duration,is_at_risk
U164,2023-09,0 days 00:18:29.525191878,0 days 00:31:31.905231412,True
U164,2023-10,0 days 00:45:13.557119436,0 days 00:31:31.905231412,False
U164,2023-11,0 days 00:24:15.916606080,0 days 00:31:31.905231412,False
U164,2023-12,0 days 00:36:16.968955529,0 days 00:31:31.905231412,False
U165,2023-04,0 days 00:58:49.160473498,0 days 00:34:58.951759221,False
U165,2023-05,0 days 00:42:53.253754913,0 days 00:34:58.951759221,False
U165,2023-06,0 days 00:30:53.132301495,0 days 00:34:58.951759221,False
U165,2023-07,0 days 00:33:03.279594724,0 days 00:34:58.951759221,False
U165,2023-08,0 days 00:31:03.642924104,0 days 00:34:58.951759221,False
U165,2023-09,0 days 00:40:24.474374301,0 days 00:34:58.951759221,False
U165,2023-10,0 days 00:26:44.812093542,0 days 00:34:58.951759221,False
U165,2023-11,0 days 00:18:52.718986758,0 days 00:34:58.951759221,True
U165,2023-12,0 days 00:48:29.833870108,0 days 00:34:58.951759221,False
U166,2023-05,0 days 00:31:59.950024828,0 days 00:35:35.588504957,False
U166,2023-06,0 days 00:32:02.057827814,0 days 00:35:35.588504957,False
U166,2023-07,0 days 00:53:22.120520875,0 days 00:35:35.588504957,False
U166,2023-08,0 days 00:28:22.578048992,0 days 00:35:35.588504957,False
U166,2023-09,0 days 00:36:09.246964898,0 days 00:35:35.588504957,False
U166,2023-10,0 days 00:39:10.226858603,0 days 00:35:35.588504957,False
U166,2023-11,0 days 00:28:49.041282193,0 days 00:35:35.588504957,False
U166,2023-12,0 days 00:31:54.706145294,0 days 00:35:35.588504957,False
U168,2023-04,0 days 00:34:58.290393948,0 days 00:40:44.541416043,False
U168,2023-05,0 days 00:54:02.607635746,0 days 00:40:44.541416043,False
U168,2023-06,0 days 00:30:45.880533068,0 days 00:40:44.541416043,False
U168,2023-07,0 days 00:44:45.851823001,0 days 00:40:44.541416043,False
U168,2023-08,0 days 00:46:17.682758308,0 days 00:40:44.541416043,False
U168,2023-09,0 days 00:33:45.440139274,0 days 00:40:44.541416043,False
U168,2023-10,0 days 00:37:18.689147822,0 days 00:40:44.541416043,False
U168,2023-11,0 days 00:41:30.616156953,0 days 00:40:44.541416043,False
U168,2023-12,0 days 00:41:03.791372380,0 days 00:40:44.541416043,False
U169,2023-05,0 days 00:51:57.820342504,0 days 00:37:30.621705795,False
U169,2023-06,0 days 00:39:56.652198565,0 days 00:37:30.621705795,False
U169,2023-07,0 days 00:49:47.970620723,0 days 00:37:30.621705795,False
U169,2023-08,0 days 00:36:04.746410087,0 days 00:37:30.621705795,False
U169,2023-09,0 days 00:27:48.978238613,0 days 00:37:30.621705795,False
U169,2023-10,0 days 00:36:16.913254111,0 days 00:37:30.621705795,False
U169,2023-11,0 days 00:33:52.087690715,0 days 00:37:30.621705795,False
U170,2023-04,0 days 00:41:57.632464332,0 days 00:38:04.385711421,False
U170,2023-05,0 days 00:40:24.251364825,0 days 00:38:04.385711421,False
U170,2023-06,0 days 00:44:13.365595439,0 days 00:38:04.385711421,False
U170,2023-07,0 days 00:58:03.381238346,0 days 00:38:04.385711421,False
U170,2023-08,0 days 00:35:33.090667160,0 days 00:38:04.385711421,False
U170,2023-09,0 days 00:31:53.844811001,0 days 00:38:04.385711421,False
U170,2023-10,0 days 00:33:28.667673396,0 days 00:38:04.385711421,False
U170,2023-11,0 days 00:40:00.212400588,0 days 00:38:04.385711421,False
U170,2023-12,0 days 00:31:26.920084487,0 days 00:38:04.385711421,False
U171,2023-05,0 days 00:34:58.785503567,0 days 00:37:55.978199144,False
U171,2023-06,0 days 00:37:29.651595973,0 days 00:37:55.978199144,False
U171,2023-07,0 days 00:40:41.780974791,0 days 00:37:55.978199144,False
U173,2023-04,0 days 00:59:34.221070223,0 days 00:39:44.926185894,False
U173,2023-05,0 days 00:41:57.028629840,0 days 00:39:44.926185894,False
U173,2023-06,0 days 00:44:55.762465650,0 days 00:39:44.926185894,False
U173,2023-07,0 days 00:43:03.154747898,0 days 00:39:44.926185894,False
U173,2023-08,0 days 00:45:46.820053007,0 days 00:39:44.926185894,False
U173,2023-09,0 days 00:28:40.232727452,0 days 00:39:44.926185894,False
U173,2023-10,0 days 00:39:57.286956367,0 days 00:39:44.926185894,False
U173,2023-11,0 days 00:31:28.683225576,0 days 00:39:44.926185894,False
U173,2023-12,0 days 00:22:19.365692141,0 days 00:39:44.926185894,True
U174,2023-04,0 days 00:30:07.395060660,0 days 00:35:48.274708323,False
U174,2023-05,0 days 00:36:37.244564191,0 days 00:35:48.274708323,False
U174,2023-06,0 days 00:40:53.226128216,0 days 00:35:48.274708323,False
U174,2023-07,0 days 00:43:26.218549703,0 days 00:35:48.274708323,False
U174,2023-08,0 days 00:29:12.023946942,0 days 00:35:48.274708323,False
U174,2023-09,0 days 00:35:09.191282722,0 days 00:35:48.274708323,False
U174,2023-10,0 days 00:37:27.479594607,0 days 00:35:48.274708323,False
U174,2023-11,0 days 00:29:50.105567015,0 days 00:35:48.274708323,False
U174,2023-12,0 days 00:29:44.450935354,0 days 00:35:48.274708323,False
U175,2023-03,0 days 00:55:42.333013604,0 days 00:37:40.689493918,False
U175,2023-04,0 days 01:12:48.934947022,0 days 00:37:40.689493918,False
U175,2023-05,0 days 00:37:44.933459222,0 days 00:37:40.689493918,False
U175,2023-06,0 days 00:28:51.754428935,0 days 00:37:40.689493918,False
U175,2023-07,0 days 00:00:00,0 days 00:37:40.689493918,True
U175,2023-08,0 days 00:33:48.618530541,0 days 00:37:40.689493918,False
U175,2023-09,0 days 01:00:46.069218099,0 days 00:37:40.689493918,False
U175,2023-10,0 days 00:34:46.784809149,0 days 00:37:40.689493918,False
U175,2023-11,0 days 00:25:26.104914800,0 days 00:37:40.689493918,True
U176,2023-03,0 days 00:40:51.979063638,0 days 00:33:32.940902099,False
U176,2023-04,0 days 00:29:10.640369440,0 days 00:33:32.940902099,False
U176,2023-05,0 days 00:32:46.257593666,0 days 00:33:32.940902099,False
U176,2023-06,0 days 00:41:51.793094460,0 days 00:33:32.940902099,False
U176,2023-07,0 days 00:34:17.129253639,0 days 00:33:32.940902099,False
U176,2023-08,0 days 00:34:18.383872141,0 days 00:33:32.940902099,False
U176,2023-09,0 days 00:32:35.340263569,0 days 00:33:32.940902099,False
U176,2023-10,0 days 00:26:30.449671813,0 days 00:33:32.940902099,False
U176,2023-11,0 days 00:25:22.864308081,0 days 00:33:32.940902099,False
U176,2023-12,0 days 00:36:22.698101747,0 days 00:33:32.940902099,False
U177,2023-05,0 days 00:43:36.432738664,0 days 00:36:15.085540106,False
U177,2023-06,0 days 00:37:00.619487354,0 days 00:36:15.085540106,False
U177,2023-07,0 days 00:39:06.358445798,0 days 00:36:15.085540106,False
U177,2023-08,0 days 00:25:34.814498243,0 days 00:36:15.085540106,False
U177,2023-09,0 days 00:46:36.956209164,0 days 00:36:15.085540106,False
U177,2023-10,0 days 00:43:44.712313792,0 days 00:36:15.085540106,False
U177,2023-11,0 days 00:25:46.018658080,0 days 00:36:15.085540106,False
U177,2023-12,0 days 00:43:50.039617730,0 days 00:36:15.085540106,False
U178,2023-06,0 days 00:49:00.913842452,0 days 00:38:10.132353422,False
U178,2023-07,0 days 00:45:27.712014317,0 days 00:38:10.132353422,False
U178,2023-08,0 days 00:35:44.332905686,0 days 00:38:10.132353422,False
U178,2023-09,0 days 00:31:42.447159326,0 days 00:38:10.132353422,False
U178,2023-10,0 days 00:36:09.007047173,0 days 00:38:10.132353422,False
U178,2023-11,0 days 00:37:59.695761665,0 days 00:38:10.132353422,False
U178,2023-12,0 days 00:41:45.888705807,0 days 00:38:10.132353422,False
U179,2023-06,0 days 00:36:32.482960674,0 days 00:36:36.235481401,False
U179,2023-07,0 days 00:37:49.986379503,0 days 00:36:36.235481401,False
U179,2023-08,0 days 00:43:14.622021574,0 days 00:36:36.235481401,False
U179,2023-09,0 days 00:01:41.443116899,0 days 00:36:36.235481401,True
U180,2023-03,0 days 00:47:18.514275423,0 days 00:37:20.782260727,False
U180,2023-04,0 days 00:24:13.556261016,0 days 00:37:20.782260727,True
U180,2023-05,0 days 00:35:41.511740428,0 days 00:37:20.782260727,False
U180,2023-06,0 days 00:34:02.166641470,0 days 00:37:20.782260727,False
U180,2023-07,0 days 00:30:58.114344610,0 days 00:37:20.782260727,False
U180,2023-08,0 days 00:49:32.102016136,0 days 00:37:20.782260727,False
U180,2023-09,0 days 00:41:52.874276617,0 days 00:37:20.782260727,False
U180,2023-10,0 days 00:25:25.550478335,0 days 00:37:20.782260727,True
U180,2023-11,0 days 00:42:06.471287665,0 days 00:37:20.782260727,False
U180,2023-12,0 days 00:42:37.053127426,0 days 00:37:20.782260727,False
U181,2023-04,0 days 01:00:19.514014879,0 days 00:37:27.015154740,False
U181,2023-05,0 days 00:32:52.769620556,0 days 00:37:27.015154740,False
U181,2023-06,0 days 00:24:05.954274899,0 days 00:37:27.015154740,True
U181,2023-07,0 days 00:35:10.007405025,0 days 00:37:27.015154740,False
U181,2023-08,0 days 00:42:40.127605358,0 days 00:37:27.015154740,False
U181,2023-09,0 days 00:34:01.246413093,0 days 00:37:27.015154740,False
U181,2023-10,0 days 00:44:28.126714845,0 days 00:37:27.015154740,False
U181,2023-11,0 days 00:43:15.103534396,0 days 00:37:27.015154740,False
U181,2023-12,0 days 00:41:10.492589308,0 days 00:37:27.015154740,False
U183,2023-06,0 days 00:39:12.648808086,0 days 00:36:05.579616121,False
U183,2023-07,0 days 00:40:16.716370133,0 days 00:36:05.579616121,False
U183,2023-08,0 days 00:21:02.482757290,0 days 00:36:05.579616121,True
U183,2023-09,0 days 00:42:03.195303730,0 days 00:36:05.579616121,False
U183,2023-10,0 days 00:09:49.028845363,0 days 00:36:05.579616121,True
U183,2023-11,0 days 00:37:48.873816168,0 days 00:36:05.579616121,False
U183,2023-12,0 days 00:42:03.401987027,0 days 00:36:05.579616121,False
U184,2023-05,0 days 00:02:48.485751546,0 days 00:24:23.623708396,True
U184,2023-06,0 days 00:29:01.612795756,0 days 00:24:23.623708396,False
U184,2023-07,0 days 00:27:28.777707162,0 days 00:24:23.623708396,False
U184,2023-08,0 days 00:24:46.468427311,0 days 00:24:23.623708396,False
U185,2023-05,0 days 01:01:41.622470102,0 days 00:37:53.664400342,False
U185,2023-06,0 days 00:27:02.488698690,0 days 00:37:53.664400342,False
U185,2023-07,0 days 00:41:59.868223150,0 days 00:37:53.664400342,False
U185,2023-08,0 days 00:30:03.757025588,0 days 00:37:53.664400342,False
U185,2023-09,0 days 00:40:06.498995298,0 days 00:37:53.664400342,False
U185,2023-10,0 days 00:39:32.745854875,0 days 00:37:53.664400342,False
U185,2023-11,0 days 00:50:03.650782042,0 days 00:37:53.664400342,False
U185,2023-12,0 days 00:24:44.159433562,0 days 00:37:53.664400342,True
U186,2023-06,0 days 00:35:06.970303108,0 days 00:38:10.760728740,False
U186,2023-07,0 days 01:00:02.544261489,0 days 00:38:10.760728740,False
U186,2023-08,0 days 00:30:52.689903972,0 days 00:38:10.760728740,False
U186,2023-09,0 days 00:31:49.626512697,0 days 00:38:10.760728740,False
U186,2023-10,0 days 00:45:06.365181845,0 days 00:38:10.760728740,False
U186,2023-11,0 days 00:36:30.548755306,0 days 00:38:10.760728740,False
U186,2023-12,0 days 00:32:21.063581457,0 days 00:38:10.760728740,False
U187,2023-06,0 days 00:29:53.308550490,0 days 00:37:00.602397542,False
U187,2023-07,0 days 00:41:16.183295288,0 days 00:37:00.602397542,False
U187,2023-08,0 days 00:27:00.910320057,0 days 00:37:00.602397542,False
U187,2023-09,0 days 00:39:27.730740274,0 days 00:37:00.602397542,False
U187,2023-10,0 days 00:39:47.007855548,0 days 00:37:00.602397542,False
U187,2023-11,0 days 00:33:59.622926430,0 days 00:37:00.602397542,False
U187,2023-12,0 days 00:40:40.149843608,0 days 00:37:00.602397542,False
U188,2023-04,0 days 00:34:53.434714181,0 days 00:35:07.789579102,False
U188,2023-05,0 days 00:19:55.507411714,0 days 00:35:07.789579102,True
U188,2023-06,0 days 00:29:46.347161047,0 days 00:35:07.789579102,False
U188,2023-07,0 days 00:39:59.243620919,0 days 00:35:07.789579102,False
U188,2023-08,0 days 00:31:23.203210688,0 days 00:35:07.789579102,False
U188,2023-09,0 days 00:45:47.846044371,0 days 00:35:07.789579102,False
U188,2023-10,0 days 00:35:46.693324766,0 days 00:35:07.789579102,False
U188,2023-11,0 days 00:56:29.202325585,0 days 00:35:07.789579102,False
U188,2023-12,0 days 00:29:50.379378584,0 days 00:35:07.789579102,False
U189,2023-02,0 days 00:29:52.867162168,0 days 00:34:50.196120203,False
U189,2023-03,0 days 00:43:09.240605423,0 days 00:34:50.196120203,False
U189,2023-04,0 days 00:33:00.844063499,0 days 00:34:50.196120203,False
U189,2023-05,0 days 00:30:19.882325062,0 days 00:34:50.196120203,False
U189,2023-06,0 days 00:37:50.370093934,0 days 00:34:50.196120203,False
U189,2023-07,0 days 00:39:27.004674411,0 days 00:34:50.196120203,False
U189,2023-08,0 days 00:33:33.411376799,0 days 00:34:50.196120203,False
U189,2023-09,0 days 00:33:42.072892351,0 days 00:34:50.196120203,False
U189,2023-10,0 days 00:35:09.756012072,0 days 00:34:50.196120203,False
U189,2023-11,0 days 00:33:48.057966964,0 days 00:34:50.196120203,False
U189,2023-12,0 days 00:36:29.111816779,0 days 00:34:50.196120203,False
U190,2023-04,0 days 00:59:00.172106569,0 days 00:57:10.849562814,False
U190,2023-05,0 days 00:59:14.428169067,0 days 00:57:10.849562814,False
U190,2023-06,0 days 01:06:02.455556429,0 days 00:57:10.849562814,False
U190,2023-07,0 days 00:37:49.832784882,0 days 00:57:10.849562814,True
U191,2023-06,0 days 00:39:38.871519015,0 days 00:40:26.582809053,False
U191,2023-07,0 days 00:38:47.610664054,0 days 00:40:26.582809053,False
U191,2023-08,0 days 00:48:11.917371787,0 days 00:40:26.582809053,False
U191,2023-09,0 days 00:41:58.393584231,0 days 00:40:26.582809053,False
U191,2023-10,0 days 00:42:21.312911537,0 days 00:40:26.582809053,False
U191,2023-11,0 days 00:41:38.306914776,0 days 00:40:26.582809053,False
U191,2023-12,0 days 00:32:03.704308777,0 days 00:40:26.582809053,False
U192,2023-03,0 days 00:29:03.779197384,0 days 00:32:31.277444401,False
U192,2023-04,0 days 00:28:25.126553634,0 days 00:32:31.277444401,False
U192,2023-05,0 days 00:29:29.801586078,0 days 00:32:31.277444401,False
U192,2023-06,0 days 00:29:02.956814214,0 days 00:32:31.277444401,False
U192,2023-07,0 days 00:34:45.006312330,0 days 00:32:31.277444401,False
U192,2023-08,0 days 00:36:19.506591947,0 days 00:32:31.277444401,False
U192,2023-09,0 days 00:38:22.779127069,0 days 00:32:31.277444401,False
U192,2023-10,0 days 00:33:39.045599824,0 days 00:32:31.277444401,False
U192,2023-11,0 days 00:40:12.908921641,0 days 00:32:31.277444401,False
U192,2023-12,0 days 00:13:01.995264752,0 days 00:32:31.277444401,True
U195,2023-03,0 days 00:17:11.355973595,0 days 00:33:29.288486723,True
U195,2023-04,0 days 00:41:18.867654315,0 days 00:33:29.288486723,False
U195,2023-05,0 days 00:32:18.968448247,0 days 00:33:29.288486723,False
U195,2023-06,0 days 00:26:10.272035759,0 days 00:33:29.288486723,False
U195,2023-07,0 days 00:41:22.962690531,0 days 00:33:29.288486723,False
U195,2023-08,0 days 00:38:18.403074325,0 days 00:33:29.288486723,False
U195,2023-09,0 days 00:26:12.039761165,0 days 00:33:29.288486723,False
U195,2023-10,0 days 00:39:14.056690465,0 days 00:33:29.288486723,False
U195,2023-11,0 days 00:37:22.341337129,0 days 00:33:29.288486723,False
U195,2023-12,0 days 00:31:59.870041326,0 days 00:33:29.288486723,False
U196,2023-03,0 days 00:26:20.945300674,0 days 00:33:21.026106434,False
U196,2023-04,0 days 00:41:37.086619966,0 days 00:33:21.026106434,False
U196,2023-05,0 days 00:30:48.207086875,0 days 00:33:21.026106434,False
U196,2023-06,0 days 00:43:17.853937779,0 days 00:33:21.026106434,False
U196,2023-07,0 days 00:32:55.249183468,0 days 00:33:21.026106434,False
U196,2023-08,0 days 00:21:26.732602718,0 days 00:33:21.026106434,True
U196,2023-09,0 days 00:37:29.302634126,0 days 00:33:21.026106434,False
U196,2023-10,0 days 00:36:49.709832009,0 days 00:33:21.026106434,False
U196,2023-11,0 days 00:27:01.053516904,0 days 00:33:21.026106434,False
U196,2023-12,0 days 00:33:32.937716584,0 days 00:33:21.026106434,False
U197,2023-06,0 days 00:43:46.238641968,0 days 00:35:51.166096957,False
U197,2023-07,0 days 00:37:57.304848931,0 days 00:35:51.166096957,False
U197,2023-08,0 days 00:38:09.337194673,0 days 00:35:51.166096957,False
U197,2023-09,0 days 00:37:25.770561662,0 days 00:35:51.166096957,False
U197,2023-10,0 days 00:35:56.894445452,0 days 00:35:51.166096957,False
U197,2023-11,0 days 00:44:50.553472906,0 days 00:35:51.166096957,False
U197,2023-12,0 days 00:23:54.362609734,0 days 00:35:51.166096957,True
U198,2023-06,0 days 00:41:48.905559327,0 days 00:36:00.105926705,False
U198,2023-07,0 days 00:29:07.455656139,0 days 00:36:00.105926705,False
U198,2023-08,0 days 00:28:37.909213238,0 days 00:36:00.105926705,False
U199,2023-02,0 days 00:52:44.205248084,0 days 00:35:59.206883322,False
U199,2023-03,0 days 00:21:52.788555141,0 days 00:35:59.206883322,True
U199,2023-04,0 days 00:27:19.415821312,0 days 00:35:59.206883322,False
U199,2023-05,0 days 00:41:51.769800910,0 days 00:35:59.206883322,False
U199,2023-06,0 days 00:53:21.071212006,0 days 00:35:59.206883322,False
U199,2023-07,0 days 00:32:51.832315675,0 days 00:35:59.206883322,False
U199,2023-08,0 days 00:35:59.113345726,0 days 00:35:59.206883322,False
U199,2023-09,0 days 00:36:03.169159479,0 days 00:35:59.206883322,False
U199,2023-10,0 days 00:38:53.210500709,0 days 00:35:59.206883322,False
U199,2023-11,0 days 00:35:57.484282262,0 days 00:35:59.206883322,False
U199,2023-12,0 days 00:39:40.316939755,0 days 00:35:59.206883322,False
U200,2023-06,0 days 00:53:39.348380877,0 days 00:38:24.291841828,False
U200,2023-07,0 days 00:30:28.504449080,0 days 00:38:24.291841828,False
U200,2023-08,0 days 00:36:13.597643836,0 days 00:38:24.291841828,False
U200,2023-09,0 days 00:37:05.990001857,0 days 00:38:24.291841828,False
U200,2023-10,0 days 00:37:30.791135438,0 days 00:38:24.291841828,False
U200,2023-11,0 days 00:39:57.349363161,0 days 00:38:24.291841828,False
U200,2023-12,0 days 00:41:37.499418057,0 days 00:38:24.291841828,False
U202,2023-01,0 days 00:28:15.873436541,0 days 00:37:00.524083658,False
U202,2023-02,0 days 00:33:25.686284031,0 days 00:37:00.524083658,False
U202,2023-03,0 days 00:43:48.756200403,0 days 00:37:00.524083658,False
U202,2023-04,0 days 00:33:36.627488620,0 days 00:37:00.524083658,False
U202,2023-05,0 days 00:46:05.983258187,0 days 00:37:00.524083658,False
U202,2023-06,0 days 00:34:43.762956647,0 days 00:37:00.524083658,False
U202,2023-07,0 days 00:36:01.541814325,0 days 00:37:00.524083658,False
U203,2023-03,0 days 00:23:26.753022119,0 days 00:32:43.320380986,False
U203,2023-04,0 days 00:35:22.890190180,0 days 00:32:43.320380986,False
U203,2023-05,0 days 00:37:57.826603094,0 days 00:32:43.320380986,False
U203,2023-06,0 days 00:14:22.938328434,0 days 00:32:43.320380986,True
U204,2023-06,0 days 00:43:47.318105376,0 days 00:37:03.072645309,False
U204,2023-07,0 days 00:33:35.126055131,0 days 00:37:03.072645309,False
U204,2023-08,0 days 00:33:13.777413403,0 days 00:37:03.072645309,False
U204,2023-09,0 days 00:28:21.815557973,0 days 00:37:03.072645309,False
U204,2023-10,0 days 00:49:58.318423989,0 days 00:37:03.072645309,False
U204,2023-11,0 days 00:34:09.270681061,0 days 00:37:03.072645309,False
U204,2023-12,0 days 00:40:28.568580798,0 days 00:37:03.072645309,False
U205,2023-01,0 days 00:25:23.509641706,0 days 00:39:42.281597593,True
U205,2023-02,0 days 00:46:00.649055918,0 days 00:39:42.281597593,False
U205,2023-03,0 days 00:46:19.283105688,0 days 00:39:42.281597593,False
U205,2023-04,0 days 00:40:54.357199012,0 days 00:39:42.281597593,False
U205,2023-05,0 days 00:28:21.156698436,0 days 00:39:42.281597593,False
U205,2023-06,0 days 00:46:21.130040529,0 days 00:39:42.281597593,False
U205,2023-07,0 days 00:39:52.326229340,0 days 00:39:42.281597593,False
U206,2023-03,0 days 00:58:19.928956503,0 days 00:32:01.158221434,False
U206,2023-04,0 days 00:45:50.705243460,0 days 00:32:01.158221434,False
U206,2023-05,0 days 00:41:28.394403323,0 days 00:32:01.158221434,False
U206,2023-06,0 days 00:32:21.959217862,0 days 00:32:01.158221434,False
U206,2023-07,0 days 00:35:38.295925,0 days 00:32:01.158221434,False
U206,2023-08,0 days 00:16:24.695466516,0 days 00:32:01.158221434,True
U206,2023-09,0 days 00:36:18.140254144,0 days 00:32:01.158221434,False
U206,2023-10,0 days 00:19:40.056741523,0 days 00:32:01.158221434,True
U206,2023-11,0 days 00:32:35.065708644,0 days 00:32:01.158221434,False
U206,2023-12,0 days 00:31:33.077149534,0 days 00:32:01.158221434,False
U207,2023-06,0 days 00:41:08.986857824,0 days 00:37:02.826190821,False
U207,2023-07,0 days 00:39:07.155313902,0 days 00:37:02.826190821,False
U207,2023-08,0 days 00:23:18.708541365,0 days 00:37:02.826190821,True
U207,2023-09,0 days 00:38:17.430713100,0 days 00:37:02.826190821,False
U207,2023-10,0 days 00:32:13.916248926,0 days 00:37:02.826190821,False
U207,2023-11,0 days 00:49:23.308835922,0 days 00:37:02.826190821,False
U207,2023-12,0 days 00:34:30.800480692,0 days 00:37:02.826190821,False
U208,2023-05,0 days 00:28:02.234506493,0 days 00:31:43.336750219,False
U208,2023-06,0 days 00:28:38.036157473,0 days 00:31:43.336750219,False
U208,2023-07,0 days 00:45:48.882393896,0 days 00:31:43.336750219,False
U208,2023-08,0 days 00:30:35.180356357,0 days 00:31:43.336750219,False
U208,2023-09,0 days 00:22:37.969840967,0 days 00:31:43.336750219,False
U208,2023-10,0 days 00:41:30.224719226,0 days 00:31:43.336750219,False
U208,2023-11,0 days 00:24:28.519245372,0 days 00:31:43.336750219,False
U208,2023-12,0 days 00:33:00.661702790,0 days 00:31:43.336750219,False
U209,2023-02,0 days 00:42:24.234796852,0 days 00:38:10.188623846,False
U209,2023-03,0 days 00:36:22.279486595,0 days 00:38:10.188623846,False
U209,2023-04,0 days 00:43:47.682461960,0 days 00:38:10.188623846,False
U209,2023-05,0 days 00:43:16.640970108,0 days 00:38:10.188623846,False
U209,2023-06,0 days 00:30:48.736537475,0 days 00:38:10.188623846,False
U209,2023-07,0 days 00:41:40.365653741,0 days 00:38:10.188623846,False
U209,2023-08,0 days 00:35:50.951102955,0 days 00:38:10.188623846,False
U209,2023-09,0 days 00:33:57.142660644,0 days 00:38:10.188623846,False
U209,2023-10,0 days 00:29:37.829119448,0 days 00:38:10.188623846,False
U209,2023-11,0 days 00:39:23.809792674,0 days 00:38:10.188623846,False
U209,2023-12,0 days 00:36:07.659165837,0 days 00:38:10.188623846,False
U211,2023-04,0 days 00:17:57.410140249,0 days 00:35:54.658807644,True
U211,2023-05,0 days 00:35:00.264536818,0 days 00:35:54.658807644,False
U211,2023-06,0 days 00:40:02.804179020,0 days 00:35:54.658807644,False
U211,2023-07,0 days 00:35:29.349831972,0 days 00:35:54.658807644,False
U211,2023-08,0 days 00:35:48.936452198,0 days 00:35:54.658807644,False
U211,2023-09,0 days 00:36:31.737962303,0 days 00:35:54.658807644,False
U211,2023-10,0 days 00:43:39.474678519,0 days 00:35:54.658807644,False
U211,2023-11,0 days 00:29:19.042470208,0 days 00:35:54.658807644,False
U211,2023-12,0 days 00:37:17.609466171,0 days 00:35:54.658807644,False
U212,2023-03,0 days 01:10:26.868575207,0 days 00:36:42.817800558,False
U212,2023-04,0 days 00:28:26.101734018,0 days 00:36:42.817800558,False
U212,2023-05,0 days 00:34:43.451987925,0 days 00:36:42.817800558,False
U212,2023-06,0 days 00:38:51.726038447,0 days 00:36:42.817800558,False
U212,2023-07,0 days 00:40:08.039025109,0 days 00:36:42.817800558,False
U212,2023-08,0 days 00:35:18.743945661,0 days 00:36:42.817800558,False
U212,2023-09,0 days 00:22:13.130199223,0 days 00:36:42.817800558,True
U212,2023-10,0 days 00:34:45.975990801,0 days 00:36:42.817800558,False
U212,2023-11,0 days 00:40:54.166324755,0 days 00:36:42.817800558,False
U212,2023-12,0 days 00:43:48.001374128,0 days 00:36:42.817800558,False
U213,2023-02,0 days 00:44:30.903690694,0 days 00:31:40.929326136,False
U213,2023-03,0 days 00:40:00.639544653,0 days 00:31:40.929326136,False
U213,2023-04,0 days 00:12:41.637068250,0 days 00:31:40.929326136,True
U213,2023-05,0 days 00:21:14.309216198,0 days 00:31:40.929326136,True
U213,2023-06,0 days 00:32:38.111002417,0 days 00:31:40.929326136,False
U213,2023-07,0 days 00:30:26.150166253,0 days 00:31:40.929326136,False
U213,2023-08,0 days 00:27:53.388094369,0 days 00:31:40.929326136,False
U213,2023-09,0 days 00:39:16.287715923,0 days 00:31:40.929326136,False
U213,2023-10,0 days 00:26:39.856109159,0 days 00:31:40.929326136,False
U213,2023-11,0 days 00:30:46.235734684,0 days 00:31:40.929326136,False
U213,2023-12,0 days 00:47:31.169711403,0 days 00:31:40.929326136,False
U214,2023-05,0 days 00:41:41.447427826,0 days 00:33:16.392345420,False
U214,2023-06,0 days 00:39:40.871859829,0 days 00:33:16.392345420,False
U214,2023-07,0 days 00:37:39.470837133,0 days 00:33:16.392345420,False
U214,2023-08,0 days 00:39:03.963293725,0 days 00:33:16.392345420,False
U214,2023-09,0 days 00:38:54.047999468,0 days 00:33:16.392345420,False
U214,2023-10,0 days 00:25:27.078529931,0 days 00:33:16.392345420,False
U214,2023-11,0 days 00:25:47.583585393,0 days 00:33:16.392345420,False
U214,2023-12,0 days 00:24:51.927681400,0 days 00:33:16.392345420,False
U215,2023-04,0 days 00:42:15.545400401,0 days 00:33:44.197373454,False
U215,2023-05,0 days 00:32:18.082666036,0 days 00:33:44.197373454,False
U215,2023-06,0 days 00:31:59.224097963,0 days 00:33:44.197373454,False
U216,2023-03,0 days 00:46:01.349603331,0 days 00:37:54.977803643,False
U216,2023-04,0 days 00:25:32.787895599,0 days 00:37:54.977803643,True
U216,2023-05,0 days 00:38:29.919734304,0 days 00:37:54.977803643,False
U216,2023-06,0 days 00:39:00.374545291,0 days 00:37:54.977803643,False
U216,2023-07,0 days 00:49:52.995544032,0 days 00:37:54.977803643,False
U216,2023-08,0 days 00:39:26.142611883,0 days 00:37:54.977803643,False
U216,2023-09,0 days 00:25:55.799893555,0 days 00:37:54.977803643,True
U216,2023-10,0 days 00:41:03.301753359,0 days 00:37:54.977803643,False
U216,2023-11,0 days 00:36:56.585897522,0 days 00:37:54.977803643,False
U216,2023-12,0 days 00:34:06.619255614,0 days 00:37:54.977803643,False
U217,2023-02,0 days 00:30:20.131531739,0 days 00:34:42.038170279,False
U217,2023-03,0 days 00:46:13.146416488,0 days 00:34:42.038170279,False
U217,2023-04,0 days 00:32:29.090143644,0 days 00:34:42.038170279,False
U217,2023-05,0 days 00:39:03.707691621,0 days 00:34:42.038170279,False
U217,2023-06,0 days 00:30:03.911079292,0 days 00:34:42.038170279,False
U217,2023-07,0 days 00:24:29.599328293,0 days 00:34:42.038170279,False
U217,2023-08,0 days 00:29:46.823621015,0 days 00:34:42.038170279,False
U217,2023-09,0 days 00:36:35.842806033,0 days 00:34:42.038170279,False
U217,2023-10,0 days 00:36:32.814448677,0 days 00:34:42.038170279,False
